"rcp","country","country_iso3","year","msy_mt"
"RCP26","Cape Verde","CPV",2078,160.747201207865
"RCP26","Cape Verde","CPV",2079,160.755186835098
"RCP26","Cape Verde","CPV",2080,160.761731134776
"RCP26","Cape Verde","CPV",2081,160.764942985993
"RCP26","Cape Verde","CPV",2082,160.765723110321
"RCP26","Cape Verde","CPV",2083,160.764894982115
"RCP26","Cape Verde","CPV",2084,160.763281934014
"RCP26","Cape Verde","CPV",2085,160.761707324457
"RCP26","Cape Verde","CPV",2086,160.760745322627
"RCP26","Cape Verde","CPV",2087,160.760492938088
"RCP26","Cape Verde","CPV",2088,160.760720138401
"RCP26","Cape Verde","CPV",2089,160.761196878948
"RCP26","Cape Verde","CPV",2090,160.761693120988
"RCP26","Cape Verde","CPV",2091,160.761986271881
"RCP26","Cape Verde","CPV",2092,160.762129667722
"RCP26","Cape Verde","CPV",2093,160.76214983449
"RCP26","Cape Verde","CPV",2094,160.762073300252
"RCP26","Cape Verde","CPV",2095,160.761926604459
"RCP26","Cape Verde","CPV",2096,160.761712286227
"RCP26","Cape Verde","CPV",2097,160.761441588096
"RCP26","Cape Verde","CPV",2098,160.76109627528
"RCP26","Cape Verde","CPV",2099,160.760658232299
"RCP26","Cape Verde","CPV",2100,160.760109500807
"RCP26","Comoros","COM",2012,14.0201293488545
"RCP26","Comoros","COM",2013,14.0188607014024
"RCP26","Comoros","COM",2014,14.01874849756
"RCP26","Comoros","COM",2015,14.0195930025204
"RCP26","Comoros","COM",2016,14.0210984041032
"RCP26","Comoros","COM",2017,14.0230876453106
"RCP26","Comoros","COM",2018,14.0252856769836
"RCP26","Comoros","COM",2019,14.0274175724067
"RCP26","Comoros","COM",2020,14.0292088410884
"RCP26","Comoros","COM",2021,14.0303552239269
"RCP26","Comoros","COM",2022,14.03094672877
"RCP26","Comoros","COM",2023,14.0310614515456
"RCP26","Comoros","COM",2024,14.0307790117496
"RCP26","Comoros","COM",2025,14.0301732409968
"RCP26","Comoros","COM",2026,14.0291697290037
"RCP26","Comoros","COM",2027,14.0280469408074
"RCP26","Comoros","COM",2028,14.0270198907421
"RCP26","Comoros","COM",2029,14.0263034805193
"RCP26","Comoros","COM",2030,14.0261115887461
"RCP26","Comoros","COM",2031,14.0263448494543
"RCP26","Comoros","COM",2032,14.0270335198627
"RCP26","Comoros","COM",2033,14.0279903350981
"RCP26","Comoros","COM",2034,14.0289896982675
"RCP26","Comoros","COM",2035,14.0297561341376
"RCP26","Comoros","COM",2036,14.0297549642696
"RCP26","Comoros","COM",2037,14.0297678553526
"RCP26","Comoros","COM",2038,14.0297820328995
"RCP26","Comoros","COM",2039,14.0297823785928
"RCP26","Comoros","COM",2040,14.0297515623701
"RCP26","Comoros","COM",2041,14.0295627720347
"RCP26","Comoros","COM",2042,14.0294440281337
"RCP26","Comoros","COM",2043,14.0294165661915
"RCP26","Comoros","COM",2044,14.0294995438037
"RCP26","Comoros","COM",2045,14.0296978040922
"RCP26","Comoros","COM",2046,14.029835584327
"RCP26","Comoros","COM",2047,14.0301362847904
"RCP26","Comoros","COM",2048,14.030520905829
"RCP26","Comoros","COM",2049,14.0309088898461
"RCP26","Comoros","COM",2050,14.0312180282745
"RCP26","Comoros","COM",2051,14.0312682012351
"RCP26","Comoros","COM",2052,14.0312779346743
"RCP26","Comoros","COM",2053,14.0312752501829
"RCP26","Comoros","COM",2054,14.0312638290387
"RCP26","Comoros","COM",2055,14.0312344294478
"RCP26","Comoros","COM",2056,14.0311881158137
"RCP26","Comoros","COM",2057,14.031172498679
"RCP26","Comoros","COM",2058,14.031177697692
"RCP26","Comoros","COM",2059,14.0311938364471
"RCP26","Comoros","COM",2060,14.0312109068622
"RCP26","Comoros","COM",2061,14.0312116957977
"RCP26","Comoros","COM",2062,14.0312117049003
"RCP26","Comoros","COM",2063,14.0312132947974
"RCP26","Comoros","COM",2064,14.0312188379955
"RCP26","Comoros","COM",2065,14.0312305901872
"RCP26","Comoros","COM",2066,14.0312390076661
"RCP26","Comoros","COM",2067,14.0312477080424
"RCP26","Comoros","COM",2068,14.0312505804841
"RCP26","Comoros","COM",2069,14.031241523374
"RCP26","Comoros","COM",2070,14.0312144327211
"RCP26","Comoros","COM",2071,14.0311675133143
"RCP26","Comoros","COM",2072,14.0311202025649
"RCP26","Comoros","COM",2073,14.0310950417625
"RCP26","Comoros","COM",2074,14.0311170797325
"RCP26","Comoros","COM",2075,14.0312076055477
"RCP26","Comoros","COM",2076,14.0313801733134
"RCP26","Comoros","COM",2077,14.0316079640123
"RCP26","Comoros","COM",2078,14.0318537681868
"RCP26","Comoros","COM",2079,14.0320803696124
"RCP26","Comoros","COM",2080,14.032250545203
"RCP26","Comoros","COM",2081,14.0323371528084
"RCP26","Comoros","COM",2082,14.032353904713
"RCP26","Comoros","COM",2083,14.0323245804506
"RCP26","Comoros","COM",2084,14.0322729599692
"RCP26","Comoros","COM",2085,14.0322228221742
"RCP26","Comoros","COM",2086,14.0321930346053
"RCP26","Comoros","COM",2087,14.0321829688903
"RCP26","Comoros","COM",2088,14.0321870823792
"RCP26","Comoros","COM",2089,14.0321998327037
"RCP26","Comoros","COM",2090,14.0322156773141
"RCP26","Comoros","COM",2091,14.0322300128677
"RCP26","Comoros","COM",2092,14.0322421873883
"RCP26","Comoros","COM",2093,14.0322525017057
"RCP26","Comoros","COM",2094,14.0322612567238
"RCP26","Comoros","COM",2095,14.0322687534745
"RCP26","Comoros","COM",2096,14.0322750969275
"RCP26","Comoros","COM",2097,14.0322796161414
"RCP26","Comoros","COM",2098,14.0322814436913
"RCP26","Comoros","COM",2099,14.0322797124852
"RCP26","Comoros","COM",2100,14.032273555842
"RCP26","Cuba","CUB",2012,130.438915206335
"RCP26","Cuba","CUB",2013,129.753943494833
"RCP26","Cuba","CUB",2014,129.629984854726
"RCP26","Cuba","CUB",2015,129.932638801702
"RCP26","Cuba","CUB",2016,130.494260852733
"RCP26","Cuba","CUB",2017,131.056277520036
"RCP26","Cuba","CUB",2018,131.33075244643
"RCP26","Cuba","CUB",2019,131.029062821484
"RCP26","Cuba","CUB",2020,129.862548262819
"RCP26","Cuba","CUB",2021,127.66095903393
"RCP26","Cuba","CUB",2022,124.754315805751
"RCP26","Cuba","CUB",2023,121.592359702367
"RCP26","Cuba","CUB",2024,118.623879913589
"RCP26","Cuba","CUB",2025,116.297710462792
"RCP26","Cuba","CUB",2026,114.953111801083
"RCP26","Cuba","CUB",2027,114.492985831036
"RCP26","Cuba","CUB",2028,114.710435337545
"RCP26","Cuba","CUB",2029,115.397694367915
"RCP26","Cuba","CUB",2030,116.34516197111
"RCP26","Cuba","CUB",2031,117.329432192904
"RCP26","Cuba","CUB",2032,118.079388215596
"RCP26","Cuba","CUB",2033,118.312739101953
"RCP26","Cuba","CUB",2034,117.748180244365
"RCP26","Cuba","CUB",2035,116.104703905516
"RCP26","Cuba","CUB",2036,113.241310165303
"RCP26","Cuba","CUB",2037,109.593578530434
"RCP26","Cuba","CUB",2038,105.733638461074
"RCP26","Cuba","CUB",2039,102.233492147025
"RCP26","Cuba","CUB",2040,99.6648593133991
"RCP26","Cuba","CUB",2041,98.4007272582331
"RCP26","Cuba","CUB",2042,98.0290486272539
"RCP26","Cuba","CUB",2043,97.9396715507028
"RCP26","Cuba","CUB",2044,97.5234244618207
"RCP26","Cuba","CUB",2045,96.1723175800427
"RCP26","Cuba","CUB",2046,93.4597747072268
"RCP26","Cuba","CUB",2047,89.68648488979
"RCP26","Cuba","CUB",2048,85.3320805183626
"RCP26","Cuba","CUB",2049,80.8752994074069
"RCP26","Cuba","CUB",2050,76.7941633859065
"RCP26","Cuba","CUB",2051,73.4709479036463
"RCP26","Cuba","CUB",2052,70.910635046446
"RCP26","Cuba","CUB",2053,69.0230368571903
"RCP26","Cuba","CUB",2054,67.718183226284
"RCP26","Cuba","CUB",2055,66.9062682211861
"RCP26","Cuba","CUB",2056,66.4943391349905
"RCP26","Cuba","CUB",2057,66.3839453434999
"RCP26","Cuba","CUB",2058,66.4736721685932
"RCP26","Cuba","CUB",2059,66.6621037283965
"RCP26","Cuba","CUB",2060,66.8478022065515
"RCP26","Cuba","CUB",2061,66.9505452952721
"RCP26","Cuba","CUB",2062,66.9755442068583
"RCP26","Cuba","CUB",2063,66.9491910958458
"RCP26","Cuba","CUB",2064,66.8978965102842
"RCP26","Cuba","CUB",2065,66.8480631671567
"RCP26","Cuba","CUB",2066,66.8204244495359
"RCP26","Cuba","CUB",2067,66.8135338578155
"RCP26","Cuba","CUB",2068,66.8202436802658
"RCP26","Cuba","CUB",2069,66.8334068620629
"RCP26","Cuba","CUB",2070,66.845876909418
"RCP26","Cuba","CUB",2071,66.8520801778959
"RCP26","Cuba","CUB",2072,66.8528324063817
"RCP26","Cuba","CUB",2073,66.8505047672414
"RCP26","Cuba","CUB",2074,66.8474802136128
"RCP26","Cuba","CUB",2075,66.8461249472491
"RCP26","Cuba","CUB",2076,66.8481932040473
"RCP26","Cuba","CUB",2077,66.8529775610916
"RCP26","Cuba","CUB",2078,66.8591405559918
"RCP26","Cuba","CUB",2079,66.8653412304574
"RCP26","Cuba","CUB",2080,66.870235348898
"RCP26","Cuba","CUB",2081,66.8728113268626
"RCP26","Cuba","CUB",2082,66.8734045350063
"RCP26","Cuba","CUB",2083,66.8726856769517
"RCP26","Cuba","CUB",2084,66.871326142374
"RCP26","Cuba","CUB",2085,66.8699972270089
"RCP26","Cuba","CUB",2086,66.8692312298604
"RCP26","Cuba","CUB",2087,66.8690077105005
"RCP26","Cuba","CUB",2088,66.8691674282715
"RCP26","Cuba","CUB",2089,66.8695511882454
"RCP26","Cuba","CUB",2090,66.8699997659481
"RCP26","Cuba","CUB",2091,66.870381189557
"RCP26","Cuba","CUB",2092,66.8706733166741
"RCP26","Cuba","CUB",2093,66.8708813121062
"RCP26","Cuba","CUB",2094,66.8710104251634
"RCP26","Cuba","CUB",2095,66.871066006164
"RCP26","Cuba","CUB",2096,66.8710479545708
"RCP26","Cuba","CUB",2097,66.8709343920979
"RCP26","Cuba","CUB",2098,66.8706979071315
"RCP26","Cuba","CUB",2099,66.8703110577152
"RCP26","Cuba","CUB",2100,66.869746321349
"RCP26","Dominica","DMA",2012,4.22312721333837
"RCP26","Dominica","DMA",2013,4.22208191129922
"RCP26","Dominica","DMA",2014,4.2227955571278
"RCP26","Dominica","DMA",2015,4.22495908457686
"RCP26","Dominica","DMA",2016,4.22800444884768
"RCP26","Dominica","DMA",2017,4.23157637848975
"RCP26","Dominica","DMA",2018,4.23519941387577
"RCP26","Dominica","DMA",2019,4.23834329781694
"RCP26","Dominica","DMA",2020,4.24046240364048
"RCP26","Dominica","DMA",2021,4.24122622280079
"RCP26","Dominica","DMA",2022,4.24101797015325
"RCP26","Dominica","DMA",2023,4.24042707434371
"RCP26","Dominica","DMA",2024,4.24001154109628
"RCP26","Dominica","DMA",2025,4.24033999502212
"RCP26","Dominica","DMA",2026,4.2417654520485
"RCP26","Dominica","DMA",2027,4.24404809656925
"RCP26","Dominica","DMA",2028,4.24675429788148
"RCP26","Dominica","DMA",2029,4.24944888916429
"RCP26","Dominica","DMA",2030,4.25169603148527
"RCP26","Dominica","DMA",2031,4.25316123477962
"RCP26","Dominica","DMA",2032,4.25392932408547
"RCP26","Dominica","DMA",2033,4.25418655409748
"RCP26","Dominica","DMA",2034,4.25411746973061
"RCP26","Dominica","DMA",2035,4.2539018792169
"RCP26","Dominica","DMA",2036,4.253442281726
"RCP26","Dominica","DMA",2037,4.25318950523943
"RCP26","Dominica","DMA",2038,4.25308024740809
"RCP26","Dominica","DMA",2039,4.25305187705485
"RCP26","Dominica","DMA",2040,4.25304250478185
"RCP26","Dominica","DMA",2041,4.25287404217134
"RCP26","Dominica","DMA",2042,4.25276831640852
"RCP26","Dominica","DMA",2043,4.25270951771612
"RCP26","Dominica","DMA",2044,4.25267899219777
"RCP26","Dominica","DMA",2045,4.25265973684731
"RCP26","Dominica","DMA",2046,4.25255035937294
"RCP26","Dominica","DMA",2047,4.25248928026018
"RCP26","Dominica","DMA",2048,4.25245283297006
"RCP26","Dominica","DMA",2049,4.25241717001876
"RCP26","Dominica","DMA",2050,4.25235832298654
"RCP26","Dominica","DMA",2051,4.25222972227748
"RCP26","Dominica","DMA",2052,4.2520937073474
"RCP26","Dominica","DMA",2053,4.25196287915924
"RCP26","Dominica","DMA",2054,4.25184928823063
"RCP26","Dominica","DMA",2055,4.25176466342229
"RCP26","Dominica","DMA",2056,4.25169735472618
"RCP26","Dominica","DMA",2057,4.25167483241199
"RCP26","Dominica","DMA",2058,4.25168411179112
"RCP26","Dominica","DMA",2059,4.25171209759611
"RCP26","Dominica","DMA",2060,4.25174551418289
"RCP26","Dominica","DMA",2061,4.25176765762864
"RCP26","Dominica","DMA",2062,4.25178326212654
"RCP26","Dominica","DMA",2063,4.25178846081636
"RCP26","Dominica","DMA",2064,4.25178160813861
"RCP26","Dominica","DMA",2065,4.25175974648578
"RCP26","Dominica","DMA",2066,4.2517121589874
"RCP26","Dominica","DMA",2067,4.25165805290238
"RCP26","Dominica","DMA",2068,4.25160401749325
"RCP26","Dominica","DMA",2069,4.25155661990171
"RCP26","Dominica","DMA",2070,4.25152240834278
"RCP26","Dominica","DMA",2071,4.25150396659227
"RCP26","Dominica","DMA",2072,4.25150123925744
"RCP26","Dominica","DMA",2073,4.25150815915323
"RCP26","Dominica","DMA",2074,4.25151958581617
"RCP26","Dominica","DMA",2075,4.25152899429897
"RCP26","Dominica","DMA",2076,4.25153110896566
"RCP26","Dominica","DMA",2077,4.25152722165762
"RCP26","Dominica","DMA",2078,4.25151864224552
"RCP26","Dominica","DMA",2079,4.25150667881671
"RCP26","Dominica","DMA",2080,4.25149263374637
"RCP26","Dominica","DMA",2081,4.2514775348097
"RCP26","Dominica","DMA",2082,4.25146233901526
"RCP26","Dominica","DMA",2083,4.2514476178179
"RCP26","Dominica","DMA",2084,4.25143395382083
"RCP26","Dominica","DMA",2085,4.25142194058489
"RCP26","Dominica","DMA",2086,4.25141225497556
"RCP26","Dominica","DMA",2087,4.25140613265175
"RCP26","Dominica","DMA",2088,4.25140484691109
"RCP26","Dominica","DMA",2089,4.25140966923896
"RCP26","Dominica","DMA",2090,4.2514218685977
"RCP26","Dominica","DMA",2091,4.25144184804973
"RCP26","Dominica","DMA",2092,4.25146663537272
"RCP26","Dominica","DMA",2093,4.25149239350281
"RCP26","Dominica","DMA",2094,4.25151529572812
"RCP26","Dominica","DMA",2095,4.25153152825772
"RCP26","Dominica","DMA",2096,4.25153745396473
"RCP26","Dominica","DMA",2097,4.25153013116637
"RCP26","Dominica","DMA",2098,4.25150678188428
"RCP26","Dominica","DMA",2099,4.25146462294259
"RCP26","Dominica","DMA",2100,4.25140085911105
"RCP26","Dominican Republic","DOM",2012,27.3756049455916
"RCP26","Dominican Republic","DOM",2013,28.1206143757242
"RCP26","Dominican Republic","DOM",2014,28.6241951479219
"RCP26","Dominican Republic","DOM",2015,28.9217232908503
"RCP26","Dominican Republic","DOM",2016,29.0493661865604
"RCP26","Dominican Republic","DOM",2017,29.0591462976438
"RCP26","Dominican Republic","DOM",2018,29.0052259540543
"RCP26","Dominican Republic","DOM",2019,28.941355035941
"RCP26","Dominican Republic","DOM",2020,28.9211505563718
"RCP26","Dominican Republic","DOM",2021,28.9834675939592
"RCP26","Dominican Republic","DOM",2022,29.1101161045908
"RCP26","Dominican Republic","DOM",2023,29.2683481895155
"RCP26","Dominican Republic","DOM",2024,29.425190420158
"RCP26","Dominican Republic","DOM",2025,29.5477119263101
"RCP26","Dominican Republic","DOM",2026,29.6110646360461
"RCP26","Dominican Republic","DOM",2027,29.624498014733
"RCP26","Dominican Republic","DOM",2028,29.60547886134
"RCP26","Dominican Republic","DOM",2029,29.5714550702703
"RCP26","Dominican Republic","DOM",2030,29.5398257980878
"RCP26","Dominican Republic","DOM",2031,29.5241857659549
"RCP26","Dominican Republic","DOM",2032,29.5230714130463
"RCP26","Dominican Republic","DOM",2033,29.5312259184893
"RCP26","Dominican Republic","DOM",2034,29.5433960214583
"RCP26","Dominican Republic","DOM",2035,29.5542640661009
"RCP26","Dominican Republic","DOM",2036,29.5580323932294
"RCP26","Dominican Republic","DOM",2037,29.5580508797884
"RCP26","Dominican Republic","DOM",2038,29.5556484356234
"RCP26","Dominican Republic","DOM",2039,29.5521583266316
"RCP26","Dominican Republic","DOM",2040,29.5489187144244
"RCP26","Dominican Republic","DOM",2041,29.5460372455735
"RCP26","Dominican Republic","DOM",2042,29.544890037175
"RCP26","Dominican Republic","DOM",2043,29.5449288446147
"RCP26","Dominican Republic","DOM",2044,29.5455878213669
"RCP26","Dominican Republic","DOM",2045,29.5463089653694
"RCP26","Dominican Republic","DOM",2046,29.5460452616019
"RCP26","Dominican Republic","DOM",2047,29.5457426937426
"RCP26","Dominican Republic","DOM",2048,29.5453645054453
"RCP26","Dominican Republic","DOM",2049,29.544872639642
"RCP26","Dominican Republic","DOM",2050,29.5442281388739
"RCP26","Dominican Republic","DOM",2051,29.5431528994606
"RCP26","Dominican Republic","DOM",2052,29.5421224238411
"RCP26","Dominican Republic","DOM",2053,29.5412297288963
"RCP26","Dominican Republic","DOM",2054,29.5405647236494
"RCP26","Dominican Republic","DOM",2055,29.5402158472712
"RCP26","Dominican Republic","DOM",2056,29.5398484028466
"RCP26","Dominican Republic","DOM",2057,29.5397531122432
"RCP26","Dominican Republic","DOM",2058,29.5398277812864
"RCP26","Dominican Republic","DOM",2059,29.5399694584051
"RCP26","Dominican Republic","DOM",2060,29.5400738283308
"RCP26","Dominican Republic","DOM",2061,29.5400318424199
"RCP26","Dominican Republic","DOM",2062,29.5399466329025
"RCP26","Dominican Republic","DOM",2063,29.539884074848
"RCP26","Dominican Republic","DOM",2064,29.5399249629142
"RCP26","Dominican Republic","DOM",2065,29.540141263278
"RCP26","Dominican Republic","DOM",2066,29.5404774032501
"RCP26","Dominican Republic","DOM",2067,29.5407943021409
"RCP26","Dominican Republic","DOM",2068,29.5407952857804
"RCP26","Dominican Republic","DOM",2069,29.5401835377055
"RCP26","Dominican Republic","DOM",2070,29.5386621077324
"RCP26","Dominican Republic","DOM",2071,29.536174392587
"RCP26","Dominican Republic","DOM",2072,29.5337123094344
"RCP26","Dominican Republic","DOM",2073,29.5324942110144
"RCP26","Dominican Republic","DOM",2074,29.533746044304
"RCP26","Dominican Republic","DOM",2075,29.5386823055764
"RCP26","Dominican Republic","DOM",2076,29.5479871610999
"RCP26","Dominican Republic","DOM",2077,29.5602266345436
"RCP26","Dominican Republic","DOM",2078,29.5734273205755
"RCP26","Dominican Republic","DOM",2079,29.5856164297115
"RCP26","Dominican Republic","DOM",2080,29.59482174441
"RCP26","Dominican Republic","DOM",2081,29.5996088327902
"RCP26","Dominican Republic","DOM",2082,29.6006997342087
"RCP26","Dominican Republic","DOM",2083,29.5993528724373
"RCP26","Dominican Republic","DOM",2084,29.5968266231003
"RCP26","Dominican Republic","DOM",2085,29.5943794574969
"RCP26","Dominican Republic","DOM",2086,29.5930056879788
"RCP26","Dominican Republic","DOM",2087,29.5926442528495
"RCP26","Dominican Republic","DOM",2088,29.5929695422098
"RCP26","Dominican Republic","DOM",2089,29.5936559259122
"RCP26","Dominican Republic","DOM",2090,29.5943777593516
"RCP26","Dominican Republic","DOM",2091,29.594873286815
"RCP26","Dominican Republic","DOM",2092,29.5951368796141
"RCP26","Dominican Republic","DOM",2093,29.5952267990154
"RCP26","Dominican Republic","DOM",2094,29.5952013749895
"RCP26","Dominican Republic","DOM",2095,29.5951190240696
"RCP26","Dominican Republic","DOM",2096,29.5950254070038
"RCP26","Dominican Republic","DOM",2097,29.5949150983368
"RCP26","Dominican Republic","DOM",2098,29.5947698303701
"RCP26","Dominican Republic","DOM",2099,29.5945712992028
"RCP26","Dominican Republic","DOM",2100,29.5943011184278
"RCP26","Fiji","FJI",2012,134.990590714389
"RCP26","Fiji","FJI",2013,134.963589567543
"RCP26","Fiji","FJI",2014,134.961686188731
"RCP26","Fiji","FJI",2015,134.99336252951
"RCP26","Fiji","FJI",2016,135.057042254551
"RCP26","Fiji","FJI",2017,135.125550746912
"RCP26","Fiji","FJI",2018,135.161624129854
"RCP26","Fiji","FJI",2019,135.127990963496
"RCP26","Fiji","FJI",2020,134.98734926861
"RCP26","Fiji","FJI",2021,134.734852856775
"RCP26","Fiji","FJI",2022,134.520128989971
"RCP26","Fiji","FJI",2023,134.527405175764
"RCP26","Fiji","FJI",2024,134.940902916013
"RCP26","Fiji","FJI",2025,135.944731552904
"RCP26","Fiji","FJI",2026,137.640671182493
"RCP26","Fiji","FJI",2027,139.807412710197
"RCP26","Fiji","FJI",2028,142.142267590533
"RCP26","Fiji","FJI",2029,144.342885290018
"RCP26","Fiji","FJI",2030,146.107210453013
"RCP26","Fiji","FJI",2031,147.211517709344
"RCP26","Fiji","FJI",2032,147.745311741995
"RCP26","Fiji","FJI",2033,147.876109293453
"RCP26","Fiji","FJI",2034,147.77133150342
"RCP26","Fiji","FJI",2035,147.59830493454
"RCP26","Fiji","FJI",2036,147.48840970078
"RCP26","Fiji","FJI",2037,147.457549758329
"RCP26","Fiji","FJI",2038,147.481136729277
"RCP26","Fiji","FJI",2039,147.534583195174
"RCP26","Fiji","FJI",2040,147.59330444758
"RCP26","Fiji","FJI",2041,147.635207287691
"RCP26","Fiji","FJI",2042,147.657306608579
"RCP26","Fiji","FJI",2043,147.65825325654
"RCP26","Fiji","FJI",2044,147.636676448157
"RCP26","Fiji","FJI",2045,147.591044823872
"RCP26","Fiji","FJI",2046,147.523365148574
"RCP26","Fiji","FJI",2047,147.460013311333
"RCP26","Fiji","FJI",2048,147.430575249251
"RCP26","Fiji","FJI",2049,147.464638341821
"RCP26","Fiji","FJI",2050,147.591789262412
"RCP26","Fiji","FJI",2051,147.828053519357
"RCP26","Fiji","FJI",2052,148.137856861734
"RCP26","Fiji","FJI",2053,148.471727356006
"RCP26","Fiji","FJI",2054,148.780156344679
"RCP26","Fiji","FJI",2055,149.01361928926
"RCP26","Fiji","FJI",2056,149.136050146781
"RCP26","Fiji","FJI",2057,149.165671953679
"RCP26","Fiji","FJI",2058,149.134003146429
"RCP26","Fiji","FJI",2059,149.072560667217
"RCP26","Fiji","FJI",2060,149.012859334946
"RCP26","Fiji","FJI",2061,148.979727408729
"RCP26","Fiji","FJI",2062,148.971530581334
